,PlanetIdentifier,RightAscension,DeclinationAccurate,AngleBtwEarthExoplanetInDeg
1236,Kepler-311 b,67694.0,47.08527777777778,21.07464754288315
1237,Kepler-311 c,67694.0,47.08527777777778,21.07464754288315
1238,WASP-1 b,1240.0,31.990000000000002,10.241936338120519
1239,HD 13908 b,8294.56056,65.59436077777778,90.16402374449132
1240,HD 13908 c,8294.56056,65.59436077777778,90.16402374449132
1241,KIC 9632895 b,67978.0,46.37833333333333,59.56520047992545
1242,SAND364 b,31796.5208,11.692496944444445,103.30581246917006
1243,Kepler-1126 b,68566.0,45.68944444444444,65.88604230900104
1244,WASP-76 b,6391.86,2.700555555555556,128.97784595177225
1245,Kepler-315 b,71525.0,43.36333333333334,93.61042168747986
1246,Kepler-315 c,71525.0,43.36333333333334,93.61042168747986
1247,HAT-P-26 b,51157.54,4.060036111111111,86.37694256412787
1248,HD 72659 b,30843.0,-0.43194444444444446,171.07091021062527
1249,Kepler-1395 b,70161.0,47.66416666666667,138.69705305153215
1250,Kepler-243 b,68426.0,42.03388888888889,134.72024285612451
1251,Kepler-243 c,68426.0,42.03388888888889,134.72024285612451
1252,Kepler-962 b,70875.0,46.237500000000004,75.34635303779149
1253,Kepler-286 b,69762.0,48.29416666666666,96.14806581709452
1254,Kepler-286 c,69762.0,48.29416666666666,96.14806581709452
1255,Kepler-286 d,69762.0,48.29416666666666,96.14806581709452
1256,Kepler-286 e,69762.0,48.29416666666666,96.14806581709452
1257,HIP 67851 b,50032.06197,-34.685637972222224,15.972308623579812
1258,HIP 67851 c,50032.06197,-34.685637972222224,15.972308623579812
1259,Kepler-1412 b,70123.0,49.2025,87.15123334592708
1260,Kepler-1398 b,70768.0,48.638888888888886,112.75733801150605
1261,Kepler-1398 c,70768.0,48.638888888888886,112.75733801150605
1262,Kepler-446 b,67740.051,44.92110833333333,56.47963865604503
1263,Kepler-446 c,67740.051,44.92110833333333,56.47963865604503
1264,Kepler-446 d,67740.051,44.92110833333333,56.47963865604503
1265,Kepler-1494 b,67838.0,43.1625,144.8586894919057
1266,HD 24064 b,14196.297,74.08003333333333,99.8422420824564
1267,Kepler-321 c,70668.0,44.145833333333336,63.59221081018053
1268,Kepler-321 b,70668.0,44.145833333333336,63.59221081018053
1269,GJ 27.1 b,2398.82591,-43.746778194444445,138.1497128873845
1270,Kepler-119 b,71027.0,42.65888888888889,99.43929234154227
1271,Kepler-119 c,71027.0,42.65888888888889,99.43929234154227
1272,Kepler-801 b,68658.0,44.664722222222224,29.82910016696904
1273,Kepler-1045 b,68204.0,45.07416666666667,82.8900046785365
1274,Kepler-1423 b,69179.0,41.11,124.49517621364458
1275,Kepler-1501 b,69580.0,42.00138888888889,99.2191213161109
1276,Kepler-676 b,71093.0,50.28722222222222,151.86242958191065
1277,Kepler-1416 b,71679.0,43.89416666666666,100.38568940789766
1278,AB Pic b,22752.0,-57.94583333333333,112.69812976798055
1279,Kepler-487 b,70869.0,41.221944444444446,117.10821546395798
1280,Kepler-487 c,70869.0,41.221944444444446,117.10821546395798
1281,UScoCTIO 108 b,57954.0,-17.688055555555554,78.57963643787814
1282,Kepler-251 c,71175.0,44.10583333333334,149.5898528970135
1283,Kepler-251 d,71175.0,44.10583333333334,149.5898528970135
1284,Kepler-251 b,71175.0,44.10583333333334,149.5898528970135
1285,Kepler-251 e,71175.0,44.10583333333334,149.5898528970135
1286,Kepler-485 b,70799.0,50.47,111.28020473984371
1287,Kepler-735 b,68325.0,46.17222222222222,98.41519451512592
1288,Kepler-999 b,71919.0,46.19833333333333,100.0258688238632
1289,Kepler-592 b,68590.0,48.68333333333333,113.64473444030286
1290,Kepler-1088 b,67575.0,42.45055555555556,115.2212506321312
1291,eps Eridani b,12775.84496,-8.541741333333334,152.49317816842859
1292,WASP-3 b,66872.0,35.66166666666666,98.26853090733147
1293,Kepler-1209 b,69020.0,49.15472222222222,138.76375417995726
1294,HD 102272 b,42384.0,14.123888888888889,67.03991045791604
1295,HD 102272 c,42384.0,14.123888888888889,67.03991045791604
1296,HD 81688 b,34119.9884,45.60148177777778,69.63883429821973
1297,Kepler-1504 b,69531.0,50.12833333333333,58.260340158160055
1298,Kepler-744 b,71159.0,47.18277777777777,156.62025631540456
1299,Kepler-593 b,70788.0,48.651111111111106,115.27004607044799
1300,HAT-P-24 b,26118.0,14.262222222222222,59.89840331138822
1301,Kepler-107 e,71286.0,48.208333333333336,122.55122850880512
1302,Kepler-107 c,71286.0,48.208333333333336,122.55122850880512
1303,Kepler-107 b,71286.0,48.208333333333336,122.55122850880512
1304,Kepler-107 d,71286.0,48.208333333333336,122.55122850880512
1305,HD 5583 b,3477.0,34.98555555555556,167.03489497670208
1306,Kepler-666 b,71630.0,48.791666666666664,108.11986192459116
1307,Kepler-377 c,70901.0,38.73555555555556,43.92979126280294
1308,Kepler-377 b,70901.0,38.73555555555556,43.92979126280294
1309,Kepler-303 b,67952.0,43.65694444444444,161.27843336621876
1310,Kepler-303 c,67952.0,43.65694444444444,161.27843336621876
1311,HD 98649 b,40852.0,-22.78277777777778,25.836141986572034
1312,Kepler-925 b,69626.0,40.49055555555556,136.23347754659915
1313,Kepler-1022 b,69444.0,46.97361111111111,147.9394064312812
1314,Kepler-1038 b,71753.0,44.1325,148.27869691917414
1315,HD 10180 b,5874.0,-59.48833333333334,36.636979556209354
1316,HD 10180 c,5874.0,-59.48833333333334,36.636979556209354
1317,HD 10180 i,5874.0,-59.48833333333334,36.636979556209354
1318,HD 10180 d,5874.0,-59.48833333333334,36.636979556209354
1319,HD 10180 e,5874.0,-59.48833333333334,36.636979556209354
1320,HD 10180 j,5874.0,-59.48833333333334,36.636979556209354
1321,HD 10180 f,5874.0,-59.48833333333334,36.636979556209354
1322,HD 10180 g,5874.0,-59.48833333333334,36.636979556209354
1323,HD 10180 h,5874.0,-59.48833333333334,36.636979556209354
1324,Kepler-336 d,69657.0,41.33111111111111,151.48826565364865
1325,Kepler-336 c,69657.0,41.33111111111111,151.48826565364865
1326,Kepler-336 b,69657.0,41.33111111111111,151.48826565364865
1327,HD 152581 b,60823.0,11.973611111111111,60.830508046601636
1328,Kepler-144 b,67659.0,42.775277777777774,94.49175103457412
1329,Kepler-144 c,67659.0,42.775277777777774,94.49175103457412
1330,Kepler-1006 b,70981.0,42.5375,117.78077994828857
1331,Kepler-1087 b,70795.0,46.00555555555555,92.36372025204533
1332,HD 20868 b,12042.69404,-32.26989122222222,121.62065859432137
1333,CoRoT-7 b,24229.0,-0.9369444444444444,94.38650110439553
1334,CoRoT-7 c,24229.0,-0.9369444444444444,94.38650110439553
1335,2M 2206-20 b,79582.802,-19.215027777777777,128.9570387428452
1336,HD 73267 b,30977.77517,-33.54002169444444,139.67651413798052
1337,Kepler-181 c,71076.0,50.095555555555556,92.4503958490884
1338,Kepler-181 b,71076.0,50.095555555555556,92.4503958490884
1339,Kepler-562 b,69629.0,46.27388888888889,28.382127692720925
1340,Kepler-727 b,70763.0,45.03444444444444,40.24216920581811
1341,WASP-123 b,69475.04,-31.140055555555556,17.387562074105904
1342,Kepler-877 b,69566.0,46.522777777777776,24.677202991808738
1343,HD 106906 b,44273.19228,-54.024475277777775,119.52098223818214
1344,HAT-P-13 b,31172.0,47.35194444444445,123.10976256904964
1345,HAT-P-13 c,31172.0,47.35194444444445,123.10976256904964
1346,Kepler-639 b,70125.0,41.72694444444445,80.6937974739921
1347,EPIC 211822797 b,31298.0,17.64,96.78753524058776
1348,Kepler-987 b,69459.0,46.130833333333335,42.58656080220447
1349,Kepler-1058 b,70703.0,45.875,53.433805742030344
1350,Kepler-326 c,70638.0,46.00222222222222,91.74547484259399
1351,Kepler-326 b,70638.0,46.00222222222222,91.74547484259399
1352,Kepler-326 d,70638.0,46.00222222222222,91.74547484259399
1353,HIP 8541 b,6606.0,-53.465,150.86087727785448
1354,HATS-34 b,186.0,-61.46944444444445,68.17712179989682
1355,Kepler-783 b,69855.0,47.484722222222224,50.910293404545506
1356,Kepler-168 c,70730.0,39.825,58.551125046464065
1357,Kepler-168 b,70730.0,39.825,58.551125046464065
1358,Kepler-1492 b,69263.0,41.03638888888889,108.74105757987832
1359,Kepler-971 b,68183.0,41.18277777777777,76.59473415093174
1360,MOA-2012-BLG-311 b,65330.0,-24.04888888888889,69.68017060067884
1361,KIC 5951458 b,69357.979,41.22303055555556,76.72941058194006
1362,Kepler-967 b,68774.0,38.405277777777776,104.70635589073316
1363,Kepler-967 c,68774.0,38.405277777777776,104.70635589073316
1364,Kepler-124 c,68820.0,49.06472222222222,117.87187191307922
1365,Kepler-124 d,68820.0,49.06472222222222,117.87187191307922
1366,Kepler-124 b,68820.0,49.06472222222222,117.87187191307922
1367,HD 118203 b,48842.0,53.72833333333333,145.05486271959114
1368,Kepler-902 b,69536.0,46.95388888888889,55.011285128601735
1369,Kepler-6 b,71241.0,48.24,139.00788534215494
1370,KOI-341 b,71510.78,48.24436111111111,137.32789169482453
1371,KOI-341 c,71510.78,48.24436111111111,137.32789169482453
1372,KELT-3 b,35674.388,40.38805027777778,28.696678613745323
1373,Kepler-1135 b,68641.0,44.75666666666667,64.50123153069235
1374,MOA-2009-BLG-319 b,65218.0,-25.18027777777778,146.71011721577494
1375,HD 3167 b,2098.0,4.381388888888888,95.53374681565464
1376,HD 3167 c,2098.0,4.381388888888888,95.53374681565464
1377,Kepler-576 b,70844.0,38.65416666666667,54.76860334939667
1378,HIP 97233 b,71141.274,0.6966472222222222,46.22928147632498
1379,Kepler-263 b,70192.0,37.56777777777778,37.44668896835072
1380,Kepler-263 c,70192.0,37.56777777777778,37.44668896835072
1381,OGLE-2014-BLG-0676L,64345.0,-29.548333333333336,50.01308919925737
1382,HD 92788 b,38568.0,-1.8163888888888888,126.24236632082585
1383,Pr0211 b,31331.492,19.277044444444442,71.12632886010364
1384,Pr0211 c,31331.492,19.277044444444442,71.12632886010364
1385,HATS-35 b,71205.0,-62.56555555555556,95.22227441927984
1386,Kepler-475 b,68892.0,40.211666666666666,99.70555035361207
1387,HD 139357 b,56116.19886,53.92492025,124.73392254858996
1388,Kepler-1567 b,68807.0,40.29194444444444,42.59222043864778
1389,Kepler-385 c,70641.0,50.33638888888889,151.77614827394933
1390,Kepler-385 b,70641.0,50.33638888888889,151.77614827394933
1391,Kepler-841 b,68220.0,48.80972222222222,111.22813333225568
1392,K2-29 b,15041.0,24.401944444444442,161.12095721037582
1393,HD 285507 b,14821.0,15.335,2.9563221030067006
1394,K2-33 b,58215.0,-18.319166666666664,44.47853527505957
1395,Kepler-1330 b,69738.0,39.956944444444446,83.89292561380576
1396,Kepler-62 b,67971.0,45.349722222222226,77.26228356270504
1397,Kepler-62 c,67971.0,45.349722222222226,77.26228356270504
1398,Kepler-62 d,67971.0,45.349722222222226,77.26228356270504
1399,Kepler-62 e,67971.0,45.349722222222226,77.26228356270504
1400,Kepler-62 f,67971.0,45.349722222222226,77.26228356270504
1401,Kepler-1505 b,70080.0,41.786944444444444,111.48211903557558
1402,Kepler-681 b,69456.0,51.250277777777775,38.970795893148406
1403,Kepler-1411 b,68727.0,42.96388888888889,86.85234672989102
1404,Kepler-732 b,68096.0,45.95888888888889,44.09222641035669
1405,Kepler-732 c,68096.0,45.95888888888889,44.09222641035669
1406,mu Leo b,35565.81654,26.006953305555555,45.8100030139213
1407,Kepler-1351 b,70466.0,42.19777777777777,106.8067414482927
1408,Kepler-1052 b,70882.0,46.602222222222224,112.27992063457687
1409,Kepler-689 b,70731.0,39.52166666666667,75.49448574763194
1410,Gliese 179 b,17525.731,6.476566666666667,17.21088481360351
1411,KELT-17 b,30148.21,13.735333333333333,49.900058760515854
1412,Kepler-710 b,70071.0,42.69611111111111,106.95295402764505
1413,Kepler-410 A b,67956.0,45.13972222222222,60.40641513227552
1414,HD 110014 b,45554.0,-6.004444444444444,67.0365853243628
1415,HD 110014 c,45554.0,-6.004444444444444,67.0365853243628
1416,Kepler-1236 b,70950.0,42.545833333333334,115.24711242429524
1417,Kepler-1063 b,69726.0,38.143055555555556,34.43306775567112
1418,alf Ari b,7630.4057,23.462417555555554,118.17386661707977
1419,Kepler-391 b,69749.0,51.05722222222222,109.14945730498339
1420,Kepler-391 c,69749.0,51.05722222222222,109.14945730498339
1421,Kepler-1218 b,69979.0,44.531666666666666,51.65882021173676
1422,Kepler-1335 b,68361.0,42.07055555555556,100.76101076307617
1423,Kepler-618 b,68699.9,48.06083333333333,81.32915695588322
1424,Kepler-668 b,68519.8,49.27722222222222,83.1575380889362
1425,HIP 78530 b,57715.0,-20.019722222222224,116.07321195205482
1426,HIP 11915 b,9229.02495,-18.388193555555553,130.45196255053798
1427,KOI-192 b,69181.0,43.705000000000005,67.2091594186899
1428,Kepler-1198 b,69320.0,44.83833333333334,79.00986212542195
1429,OGLE-05-071L b,64209.0,-33.32694444444445,121.98868121240044
1430,Kepler-1456 b,68867.0,43.82277777777778,71.35058022376886
1431,HD 74156 b,31345.1,4.578083333333333,107.24902316621409
1432,HD 74156 c,31345.1,4.578083333333333,107.24902316621409
1433,Kepler-1202 b,70150.0,44.65333333333333,105.70284551965851
1434,Kepler-1322 b,70369.0,45.43527777777778,66.28411570102566
1435,Kepler-350 c,68500.0,39.70583333333334,72.26452608397109
1436,Kepler-350 d,68500.0,39.70583333333334,72.26452608397109
1437,Kepler-350 b,68500.0,39.70583333333334,72.26452608397109
1438,Kepler-1171 b,70790.0,38.59166666666667,69.09027867557508
1439,Kepler-1495 b,68671.0,38.77972222222222,38.94920856754033
1440,Kepler-1225 b,69752.0,40.136944444444445,115.61203329888076
1441,Kepler-1074 b,68274.0,46.2525,83.66777195030402
1442,Kepler-1547 b,68103.0,42.22222222222222,103.72863274718088
1443,Kepler-1029 b,70112.0,41.5475,85.56120223289841
1444,HD 70573 b,30170.0,1.8594444444444445,56.92865402004287
1445,HAT-P-39 b,27302.0,17.83,86.25951644603637
1446,HD 179949 b,69333.0,-23.820833333333333,75.84848457992163
1447,Kepler-905 b,69612.0,46.71333333333334,81.39064958312566
1448,Kepler-316 c,69798.0,44.18388888888889,118.02345992462271
1449,Kepler-316 b,69798.0,44.18388888888889,118.02345992462271
1450,EPIC 220674823 b,3139.0,10.794722222222221,112.99077286809052
1451,EPIC 220674823 c,3139.0,10.794722222222221,112.99077286809052
1452,Kepler-108 b,70694.0,46.06222222222222,95.12567438955377
1453,Kepler-108 c,70694.0,46.06222222222222,95.12567438955377
1454,Kepler-1054 b,69744.0,44.55638888888888,74.90197582669583
1455,KOI-1474 b,70900.3,51.184777777777775,63.07122831671663
1456,Kepler-419 c,70900.3,51.184777777777775,63.07122831671663
1457,HD 142022 A b,58215.0,-83.76861111111111,129.49808699656975
1458,HD 50554 b,24882.0,24.245555555555555,107.55936367604667
1459,Kepler-878 b,68471.0,46.60333333333333,104.54632156997984
1460,OGLE-2008-BLG-092L b,64049.0,-33.27333333333333,101.28288895975051
1461,HD 33564 b,19353.0,79.23111111111112,113.3399557132462
1462,Kepler-800 b,68778.0,44.79527777777778,23.93309913650194
1463,Kepler-1565 b,71509.0,40.80694444444444,62.29001543103514
1464,Kepler-1563 b,69258.0,51.47277777777778,84.82557870864038
1465,KOI-1781 b,69025.34,49.52325,139.78791712098027
1466,KOI-1781.01,69025.34,49.52325,139.78791712098027
1467,KOI-1781.03,69025.34,49.52325,139.78791712098027
1468,HD 41248 b,21633.0,-55.838055555555556,97.53655061627387
1469,HD 41248 c,21633.0,-55.838055555555556,97.53655061627387
1470,HD 38529 A b,20794.0,1.1680555555555556,52.01286010148511
1471,HD 38529 A c,20794.0,1.1680555555555556,52.01286010148511
1472,CoRoT-23 b,67148.0,4.357777777777778,95.8683706756869
1473,Kepler-1162 b,67990.0,45.43416666666666,72.41002443307215
1474,HD 16175 b,9422.0,42.0625,115.90338905474287
1475,MOA-2011-BLG-293L b,64539.0,-27.52305555555556,81.08448475949406
1476,Kepler-594 b,69341.0,49.761944444444445,140.85260755056376
1477,Kepler-685 b,70529.0,38.42305555555555,88.1549286370417
1478,Kepler-620 b,69878.0,51.335,43.74379785486872
1479,Kepler-160 c,69065.0,42.869166666666665,119.55067052237753
1480,Kepler-160 b,69065.0,42.869166666666665,119.55067052237753
1481,30 Ari B b,9420.52363,24.64722102777778,51.38265630814707
1482,Kepler-1530 b,69159.0,48.165277777777774,94.33091798006238
1483,Kepler-1530 c,69159.0,48.165277777777774,94.33091798006238
1484,Kepler-780 b,67624.0,44.2925,113.62334678207176
1485,Kepler-271 b,67920.0,44.284166666666664,137.3465063252307
1486,Kepler-271 c,67920.0,44.284166666666664,137.3465063252307
1487,Kepler-271 d,67920.0,44.284166666666664,137.3465063252307
1488,Kepler-776 b,68945.0,41.635555555555555,75.35821787254893
1489,Kepler-1156 b,69342.0,46.0575,74.82761780548503
1490,Kepler-1408 b,67848.0,45.42583333333333,59.601985713103744
1491,beta Cancri b,29790.92101,9.185543861111112,141.72230843023036
1492,Kepler-1057 b,71389.0,41.558055555555555,68.29696489795921
1493,WASP-6 b,83558.0,-21.32611111111111,84.776664920434
1494,Kepler-265 c,69722.0,41.24472222222222,96.31024319063651
1495,Kepler-265 b,69722.0,41.24472222222222,96.31024319063651
1496,Kepler-265 e,69722.0,41.24472222222222,96.31024319063651
1497,Kepler-265 d,69722.0,41.24472222222222,96.31024319063651
1498,Kepler-581 b,70904.0,40.64833333333333,43.013891152868595
1499,Kepler-1518 b,72080.0,44.986111111111114,98.2054416857923
1500,Kepler-464 b,70760.0,48.98222222222223,129.01025752211055
1501,HD 104067 b,43150.0,-19.64611111111111,93.20677991933688
1502,Kepler-186 c,71676.0,43.955000000000005,89.65786132852399
1503,Kepler-186 d,71676.0,43.955000000000005,89.65786132852399
1504,Kepler-186 b,71676.0,43.955000000000005,89.65786132852399
1505,Kepler-186 e,71676.0,43.955000000000005,89.65786132852399
1506,Kepler-186 f,71676.0,43.955000000000005,89.65786132852399
1507,KIC 3558849 b,70787.962,38.60518888888889,37.747035907302404
1508,KOI-4307.01,70787.962,38.60518888888889,37.747035907302404
1509,HD 28185 b,15986.0,-9.449444444444444,139.59355437194176
1510,Kepler-673 b,69789.0,50.05416666666667,44.729855112564216
1511,HD 108147 b,44746.0,-63.97805555555556,104.52127945071254
1512,Kepler-757 b,71203.0,41.38638888888889,166.62099435683731
1513,Kepler-1481 b,69465.0,49.73111111111111,133.40186493758532
1514,Kepler-1017 b,68033.0,40.1325,24.000590763004475
1515,HD 111232 b,46131.0,-67.57499999999999,68.07209611206663
1516,Kepler-183 c,70447.0,39.31583333333333,65.30584426753411
1517,Kepler-183 b,70447.0,39.31583333333333,65.30584426753411
1518,HD 38283 b,20222.0,-72.30055555555555,139.70234179798643
1519,Kepler-371 b,70158.0,38.6575,89.42078115671622
1520,Kepler-371 c,70158.0,38.6575,89.42078115671622
1521,Kepler-469 b,71394.0,41.11416666666667,61.22250704600825
1522,Kepler-246 b,71156.0,42.663333333333334,127.4769426177778
1523,Kepler-246 c,71156.0,42.663333333333334,127.4769426177778
1524,Kepler-921 b,68308.0,49.19083333333333,104.1795564690918
1525,Kepler-413 b,69243.0,51.1625,29.01147784110714
1526,Kepler-1571 b,72224.0,45.59666666666667,64.46103852887803
1527,BD+20 1790 b,26623.592,20.416294444444443,66.680281294572
1528,WASP-19 b,35620.0,-44.340833333333336,95.8908870610049
1529,HD 39091 b,20229.0,-79.53111111111112,79.56913987617
1530,Kepler-717 b,70312.0,43.34638888888889,80.54178410321988
1531,Kepler-159 b,71296.0,40.868611111111115,96.66437929702566
1532,Kepler-159 c,71296.0,40.868611111111115,96.66437929702566
1533,Kepler-1102 b,67517.0,48.06638888888889,94.7093097936052
1534,UZ For (AB) d,12929.0,-24.260555555555555,96.25398252608731
1535,Kepler-870 b,70897.0,50.478611111111114,90.22354388699641
1536,Kepler-1240 b,67919.9,40.5575,19.77652911923263
1537,Kepler-587 b,69281.0,47.399166666666666,154.8415245711045
1538,Kepler-1596 b,68534.0,49.330000000000005,95.19702441231378
