,PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec
825,HD 219134 g,0,83596.97632,57.16835619444444,348.32073494532324,120.5350153930884,6.546
826,KOI-523.02,0,68651.0,45.05305555555555,286.04583356216995,60.68385936371967,1387.37
827,KOI-523.01,0,68651.0,45.05305555555555,286.04583356216995,60.68385936371967,1387.37
828,Kepler-1270 b,0,68812.0,48.64527777777778,286.71666689603995,110.56057430696139,
829,61 Vir b,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52
830,61 Vir c,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52
831,61 Vir d,0,47904.31427,-17.68880425,199.60130961801437,52.856129256889034,8.52
832,Kepler-1274 b,0,68302.0,46.44972222222222,284.59166689434,73.58478913930357,
833,Kepler-1415 b,0,68438.0,47.873333333333335,285.15833356146,145.12846838748342,
834,CoRoT-13 b,0,24653.0,-4.913611111111112,102.72083341550999,71.14903097800624,1310.0
835,Kepler-960 b,0,67550.0,46.74638888888889,281.4583335585,24.585498001298966,
836,Kepler-352 c,0,71975.0,46.051944444444445,299.89583357324994,82.99458468550046,279.58
837,Kepler-352 b,0,71975.0,46.051944444444445,299.89583357324994,82.99458468550046,279.58
838,HD 205739 b,0,77888.0,-30.2625,324.53333359296,46.94043990639769,90.3
839,HD 137388 b,0,56140.0,-79.79527777777777,233.91666685379997,54.12749584210113,38.0
840,Kepler-976 b,0,69569.0,46.72972222222222,289.87083356523,124.02226276684023,
841,HD 102195 b,0,42342.0,2.8213888888888885,176.42500014113998,32.59975860220441,28.98
842,Kepler-1383 b,0,71507.0,42.19194444444444,297.94583357168995,105.38824885589389,
843,Kepler-201 b,0,70470.0,41.272777777777776,293.62500023489997,82.833411867619,608.78
844,Kepler-201 c,0,70470.0,41.272777777777776,293.62500023489997,82.833411867619,608.78
845,NN Ser (AB) c,1,57176.0,12.913055555555555,238.23333352391998,137.0289905287324,500.0
846,NN Ser (AB) d,1,57176.0,12.913055555555555,238.23333352391998,137.0289905287324,500.0
847,Kepler-393 b,0,69838.0,45.19194444444444,290.99166689946,72.12800104240225,788.49
848,Kepler-393 c,0,69838.0,45.19194444444444,290.99166689946,72.12800104240225,788.49
849,Kepler-1000 b,0,68805.0,47.098333333333336,286.68750022934995,68.53067088047118,
850,Kepler-1369 b,0,68591.0,40.93611111111111,285.79583356196997,90.78666885398302,
851,Kepler-911 b,0,71661.0,40.75055555555556,298.58750023886995,123.20469606103569,
852,Kepler-535 b,0,71176.0,49.69638888888888,296.56666690391995,125.893400346525,
853,Kepler-1007 b,0,71018.0,45.80916666666666,295.90833357006,52.39920323010939,
854,6 Lyn b,0,23447.10797,58.16263358333333,97.69628328649036,65.0950114770357,55.8
855,EPIC 211969807 b,0,31113.0,19.773888888888887,129.63750010370998,102.01727661170204,
856,Kepler-368 b,0,70051.0,45.38777777777778,291.87916690017,73.92004098375685,765.99
857,Kepler-368 c,0,70051.0,45.38777777777778,291.87916690017,73.92004098375685,765.99
858,Kepler-452 b,0,71040.0,44.277499999999996,296.00000023679996,10.359178863990193,430.0
859,Kepler-238 e,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85
860,Kepler-238 d,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85
861,Kepler-238 c,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85
862,Kepler-238 b,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85
863,Kepler-238 f,0,69095.0,40.63777777777778,287.89583356365,15.830198219737749,1659.85
864,Kepler-835 b,0,68058.0,45.734722222222224,283.57500022685997,57.73716534579751,
865,HD 217786 b,2,82988.205,0.4296277777777778,345.7841877766273,111.57327568553083,54.9
866,Kepler-533 b,0,70485.0,48.82527777777778,293.68750023495,115.51132774967697,
867,Kepler-1053 b,0,69940.0,39.1275,291.41666689979996,59.093677252851755,
868,KIC 10525077 b,0,68970.737,47.77118888888889,287.3780710632357,88.36265087601367,
869,KOI-5800.01,0,68970.737,47.77118888888889,287.3780710632357,88.36265087601367,
870,Kepler-1583 b,0,68733.0,47.016666666666666,286.38750022910995,120.96198259346535,
871,Kepler-539 b,0,71789.0,41.86666666666667,299.12083357263,112.98918312839066,
872,Kepler-539 c,0,71789.0,41.86666666666667,299.12083357263,112.98918312839066,
873,HD 23079 b,0,13183.0,-51.08416666666667,54.92916671061,95.94712933633333,34.8
874,WASP-94 A b,2,75308.0,-33.864444444444445,313.78333358436,92.35750535485055,180.0
875,WASP-94 B b,2,75308.0,-33.864444444444445,313.78333358436,92.35750535485055,180.0
876,Kepler-366 b,0,71244.0,49.08416666666667,296.85000023747995,135.38831519279958,1268.38
877,Kepler-366 c,0,71244.0,49.08416666666667,296.85000023747995,135.38831519279958,1268.38
878,WASP-97 b,0,5905.0,-54.22805555555556,24.60416668635,25.72512853587446,
879,POTS-1 b,0,48866.13,-65.41888333333334,203.60887516288707,160.03659001099467,1200.0
880,Kepler-871 b,0,70687.0,43.36805555555556,294.52916690229,79.16630627405344,
881,Kepler-32 b,0,71482.0,46.57416666666667,297.84166690494,41.783156573173756,399.0
882,Kepler-32 c,0,71482.0,46.57416666666667,297.84166690494,41.783156573173756,399.0
883,Kepler-32 d,0,71482.0,46.57416666666667,297.84166690494,41.783156573173756,399.0
884,Kepler-32 e,0,71482.0,46.57416666666667,297.84166690494,41.783156573173756,399.0
885,Kepler-32 f,0,71482.0,46.57416666666667,297.84166690494,41.783156573173756,399.0
886,KOI-1873.02,0,70994.0,40.00833333333333,295.80833356998,62.04518123783871,1680.75
887,KOI-1873.01,0,70994.0,40.00833333333333,295.80833356998,62.04518123783871,1680.75
888,WASP-22 b,0,12676.0,-22.18027777777778,52.816666708919996,129.67144840653336,300.0
889,Kepler-1381 b,0,69009.0,48.72777777777778,287.53750023003,112.72880874110551,
890,HD 41004 A b,2,21590.0,-47.76027777777778,89.9583334053,92.88987726406154,43.03
891,Kepler-1092 b,0,71454.0,47.11277777777778,297.72500023818,141.85372685506906,
892,Kepler-1350 b,0,69180.0,46.67972222222222,288.2500002306,131.42744903300724,
893,Kepler-1350 c,0,69180.0,46.67972222222222,288.2500002306,131.42744903300724,
894,HATS-30 b,0,1348.0,-58.9425,5.616666671159999,118.82963596540193,339.0
895,HD 62509 b,0,27918.0,28.02611111111111,116.32500009305998,137.9590888286886,10.34
896,Kepler-1532 b,0,71257.0,41.198055555555555,296.90416690419,48.58676948223955,
897,Kepler-430 b,0,70274.07,49.57944444444445,292.8086252342469,74.88000214619923,
898,Kepler-430 c,0,70274.07,49.57944444444445,292.8086252342469,74.88000214619923,
899,Kepler-975 b,0,69732.0,38.49527777777778,290.55000023243997,48.82944314082963,
900,Kepler-292 f,0,70983.0,42.424166666666665,295.76250023661,112.41305111738804,1216.22
901,Kepler-292 d,0,70983.0,42.424166666666665,295.76250023661,112.41305111738804,1216.22
902,Kepler-292 e,0,70983.0,42.424166666666665,295.76250023661,112.41305111738804,1216.22
903,Kepler-292 c,0,70983.0,42.424166666666665,295.76250023661,112.41305111738804,1216.22
904,Kepler-292 b,0,70983.0,42.424166666666665,295.76250023661,112.41305111738804,1216.22
905,Kepler-374 c,0,70593.0,42.37027777777778,294.13750023531,114.84239099797243,950.89
906,Kepler-374 d,0,70593.0,42.37027777777778,294.13750023531,114.84239099797243,950.89
907,Kepler-374 b,0,70593.0,42.37027777777778,294.13750023531,114.84239099797243,950.89
908,Kepler-1122 b,0,69187.0,46.340833333333336,288.27916689729,102.95831585786908,
909,JS 183 b,0,31047.0,18.976666666666667,129.36250010349,25.84451382458742,
910,Kepler-995 b,0,68308.0,39.13111111111111,284.61666689436,65.30485142764158,
911,Kepler-872 b,0,70900.0,43.605555555555554,295.41666690299996,100.52412097909857,
912,WASP-41 b,0,45748.497,-29.360125,190.61873765249499,70.80720451494523,180.0
913,WASP-41 c,0,45748.497,-29.360125,190.61873765249499,70.80720451494523,180.0
914,HD 20794 b,0,11995.0,-42.49722222222222,49.97916670665,67.86942328494183,6.06
915,HD 20794 c,0,11995.0,-42.49722222222222,49.97916670665,67.86942328494183,6.06
916,HD 20794 d,0,11995.0,-42.49722222222222,49.97916670665,67.86942328494183,6.06
917,HD 162020 b,0,64238.0,-39.681666666666665,267.65833354745996,90.44186750095442,31.26
918,HD 31253 b,0,17683.65327,12.35219813888889,73.6818886839455,49.496534706069276,50.3
919,Kepler-1317 b,0,69987.0,42.115833333333335,291.61250023328995,97.46131601104902,
920,Kepler-910 b,0,71051.0,42.74305555555556,296.04583357017,108.88897573004652,
921,HD 43197 b,0,22416.0,-28.102777777777778,93.40000007472,85.83608080955793,54.9
922,Kepler-1455 b,0,70580.0,50.50277777777778,294.0833335686,63.99230215623443,
923,Kepler-772 b,0,69942.0,38.21666666666667,291.42500023314,85.30570864741158,
924,2MASS J0219-3925 B,0,8362.1,-38.577083333333334,34.842083361206996,151.76712811202603,39.4
925,Kepler-1190 b,0,68399.9,49.480000000000004,284.99958356133294,86.01125562945072,
926,EPIC 201384232 b,2,42766.142,-0.8015222222222222,178.19225847588712,76.41168747510513,343.0
927,Kepler-59 b,0,68889.0,46.64,287.03750022963,58.76007627122278,811.89
928,Kepler-59 c,0,68889.0,46.64,287.03750022963,58.76007627122278,811.89
929,Kepler-828 b,0,68853.0,42.47138888888889,286.88750022950995,109.82268491171489,
930,Kepler-881 b,0,69358.0,46.670833333333334,288.99166689786,56.520887626767184,
931,Kepler-1247 b,0,70688.0,46.61833333333333,294.53333356895996,127.9218505843947,
932,Kepler-342 b,0,70242.0,46.72666666666667,292.67500023414,133.65750522505743,807.28
933,Kepler-342 d,0,70242.0,46.72666666666667,292.67500023414,133.65750522505743,807.28
934,Kepler-342 c,0,70242.0,46.72666666666667,292.67500023414,133.65750522505743,807.28
935,Kepler-342 e,0,70242.0,46.72666666666667,292.67500023414,133.65750522505743,807.28
936,HD 171028 b,0,66735.0,6.945833333333334,278.06250022244996,44.56153147065406,90.0
937,Kepler-479 b,0,69845.0,37.76972222222222,291.02083356615,60.54110683620007,
938,Kepler-1372 b,0,69333.0,44.839444444444446,288.88750023111,92.7635303243796,
939,Kepler-1552 b,0,70002.0,38.875,291.67500023334,58.90912396457939,
940,HAT-P-33 b,2,27164.0,33.835,113.18333342387999,112.6791324754127,387.0
941,Kepler-627 b,0,70105.0,39.76777777777777,292.10416690035,75.63052331370594,
942,Kepler-121 b,0,68678.0,39.67777777777778,286.15833356226,86.22126829294172,583.6
943,Kepler-121 c,0,68678.0,39.67777777777778,286.15833356226,86.22126829294172,583.6
944,Kepler-1083 b,0,67959.0,45.19833333333333,283.16250022652997,77.82382698494693,
945,GJ 1132 b,0,36891.846,-46.843202777777776,153.71602512297278,119.98070245285379,12.04
946,Kepler-651 b,0,68960.0,46.203611111111115,287.3333335632,103.9612047710352,
947,Kepler-258 b,0,70576.0,46.57916666666667,294.06666690192,98.41707942338819,836.13
948,Kepler-258 c,0,70576.0,46.57916666666667,294.06666690192,98.41707942338819,836.13
949,WASP-57 b,0,53716.0,-1.9425,223.81666684572,121.06877862499753,455.0
950,Kepler-541 b,0,70596.0,38.458333333333336,294.15000023531996,98.88175047309834,
951,Kepler-937 b,0,70601.0,46.71472222222223,294.17083356867,108.40733980554815,
952,Kepler-937 c,0,70601.0,46.71472222222223,294.17083356867,108.40733980554815,
953,WASP-52 b,0,83639.0,8.761388888888888,348.49583361212996,84.5150837991964,140.0
954,Kepler-615 b,0,67788.0,46.32138888888889,282.45000022595997,26.70365581785489,
955,Kepler-1450 b,0,70693.0,45.081388888888895,294.55416690231,61.754635697112775,
956,Kepler-766 b,0,70364.0,37.969722222222224,293.18333356787997,135.26040257609515,
957,Kepler-343 b,0,70070.0,42.43277777777777,291.95833356689997,113.85523841487584,1091.93
958,Kepler-343 c,0,70070.0,42.43277777777777,291.95833356689997,113.85523841487584,1091.93
959,HD 1605 b,0,1231.51872,30.97480411111111,5.131328004105062,127.9178354568503,84.6
960,HD 1605 c,0,1231.51872,30.97480411111111,5.131328004105062,127.9178354568503,84.6
961,HATS-16 b,0,86054.04,-29.987,358.5585002868467,73.98745138025244,774.0
962,HD 40307 b,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
963,HD 40307 c,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
964,HD 40307 d,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
965,HD 40307 e,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
966,HD 40307 f,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
967,HD 40307 g,0,21244.0,-59.97666666666667,88.51666673748,82.04112186025755,12.8
968,HD 45184 b,0,23084.0,-27.220000000000002,96.18333341027999,87.59051720825404,21.9
969,CFBDSIR2149,3,78587.0,-3.947777777777778,327.44583359528997,91.96303522074909,40.0
970,HD 11506 b,0,6770.535,-18.493025,28.210562522568445,73.11970204998791,51.7
971,HD 11506 c,0,6770.535,-18.493025,28.210562522568445,73.11970204998791,51.7
972,OGLE-2012-BLG-0358L b,0,63767.0,-23.738888888888887,265.69583354588997,77.01463009185254,1760.0
973,Kepler-1528 b,0,68977.0,46.573888888888895,287.40416689658997,59.78227700999722,
974,Kepler-1580 b,0,68632.0,41.36361111111111,285.96666689543997,110.0400713621924,
975,HATS-19 b,0,35378.0,-32.21861111111111,147.40833345125998,104.24648257306826,780.0
976,Kepler-1287 b,0,69392.0,47.06305555555555,289.13333356464,84.40537699448335,
977,WASP-141 b,0,17238.0,-16.115277777777777,71.82500005745999,104.47136252703892,570.0
978,Kepler-588 b,0,68222.0,47.68888888888888,284.25833356073997,56.1920346913758,
979,PH-2 b,0,69543.0,51.9626,289.76250023180995,67.97091435722348,369.8
980,Kepler-1288 b,0,68571.0,41.60583333333334,285.71250022857,150.49329489632044,
981,Kepler-511 b,0,67907.0,47.575,282.94583355968996,61.72427370837362,
982,Kepler-197 c,0,70854.335,50.55898611111111,295.22639606951446,139.12308157158478,313.87
983,Kepler-197 d,0,70854.335,50.55898611111111,295.22639606951446,139.12308157158478,313.87
984,Kepler-197 b,0,70854.335,50.55898611111111,295.22639606951446,139.12308157158478,313.87
985,Kepler-197 e,0,70854.335,50.55898611111111,295.22639606951446,139.12308157158478,313.87
986,Kepler-607 b,0,69854.0,44.6325,291.05833356617995,80.76939990061331,
987,Kepler-633 b,0,70852.0,40.592222222222226,295.21666690283996,127.82490375140604,
988,Kepler-1637 b,0,67737.0,48.15416666666667,282.23750022579,95.3681097406824,
989,Kepler-765 b,0,67964.0,47.15555555555555,283.18333355988,27.942188528625184,
990,CoRoT-6 b,0,67458.0,6.663333333333334,281.07500022486,22.783326943659734,
991,HD 221287 b,0,84680.0,-57.790277777777774,352.83333361559994,97.64601085008455,52.9
992,HATS-25 b,0,49897.87,-22.218833333333333,207.9077918329929,115.96144982238383,466.0
993,Kepler-1192 b,0,67714.0,43.89666666666667,282.14166689238,116.64334217437579,
994,tau Boo A b,2,49635.7434,17.45690422222222,206.81559766545246,122.29576263864776,15.62
995,WASP-53 b,0,61045.72503020154,27.172139354380402,254.35718782932548,48.39537607079502,
996,Kepler-1075 b,0,69000.0,47.469166666666666,287.50000022999996,68.33356941526394,
997,HIP 13044 b,0,10057.0,-35.8925,41.90416670019,65.15930900184962,701.0
998,HD 45652 b,0,23353.0,10.93388888888889,97.30416674450998,110.197374666653,36.0
999,OGLE235-MOA53 b,0,65116.0,-27.105,271.31666688371996,119.47985498869198,5200.0
1000,Kepler-301 b,0,68155.0,49.23277777777778,283.97916689385,91.76078557718776,734.49
1001,Kepler-301 d,0,68155.0,49.23277777777778,283.97916689385,91.76078557718776,734.49
1002,Kepler-301 c,0,68155.0,49.23277777777778,283.97916689385,91.76078557718776,734.49
1003,HD 107148 b,0,44353.0,-2.680277777777778,184.80416681450998,73.65761012331048,51.3
1004,Kepler-185 c,0,67792.0,43.88972222222222,282.46666689264,42.34554526957117,575.07
1005,Kepler-185 b,0,67792.0,43.88972222222222,282.46666689264,42.34554526957117,575.07
1006,HD 22781 b,0,13250.0,31.82638888888889,55.2083333775,131.36160083031953,31.79
1007,Kepler-694 b,0,69876.0,40.42055555555555,291.15000023292,86.32015597569941,
1008,Kepler-140 b,0,68968.0,46.768055555555556,287.36666689656,80.40697080408376,638.17
1009,Kepler-140 c,0,68968.0,46.768055555555556,287.36666689656,80.40697080408376,638.17
1010,Kepler-680 b,0,69989.0,50.61833333333333,291.62083356663,81.35060765154998,
1011,Kepler-1238 b,0,71497.0,40.16277777777778,297.90416690498995,77.96859165088205,
1012,Kepler-67 b,0,70597.0,46.16638888888889,294.15416690199,32.15843639523972,1107.0
1013,Kepler-50 b,0,69144.0,50.03361111111111,288.10000023047996,100.63073039949487,269.79
1014,Kepler-50 c,0,69144.0,50.03361111111111,288.10000023047996,100.63073039949487,269.79
1015,HD 1502 b,0,1157.0,14.054722222222223,4.82083333719,65.51969650279392,159.0
1016,HD 175541 b,0,68141.0,4.2652777777777775,283.92083356047,95.14875053447967,128.0
1017,OGLE-2013-BLG-0341L B b,2,64327.0,-28.15388888888889,268.02916688108996,51.063461199339734,911.0
1018,42 Dra b,0,66359.13734,65.56348022222222,276.4964058045304,131.1276720685033,96.5
1019,Kepler-1367 b,0,69220.0,47.87861111111111,288.4166668974,80.4150610521072,
1020,HD 99109 b,0,41057.0,-0.47111111111111104,171.07083347019,57.63661383233467,60.5
1021,Kepler-636 b,0,70462.0,41.09527777777778,293.59166690153995,165.9024984435827,
1022,HD 136352 b,0,55308.0,-47.6825,230.45000018436,92.15815936383197,14.8
1023,HD 136352 c,0,55308.0,-47.6825,230.45000018436,92.15815936383197,14.8
1024,HD 136352 d,0,55308.0,-47.6825,230.45000018436,92.15815936383197,14.8
1025,Kepler-1376 b,0,68870.0,42.54138888888889,286.95833356289995,117.00219694569384,
1026,HD 86226 b,0,35790.0,-23.900555555555556,149.12500011929998,60.81295176821675,42.48
1027,Kepler-1234 b,0,69005.0,51.37583333333333,287.52083356335,52.87364576148193,
1028,GJ 3138 b,0,7751.0,-15.339722222222221,32.29583335917,92.73858655925655,
1029,GJ 3138 c,0,7751.0,-15.339722222222221,32.29583335917,92.73858655925655,
1030,GJ 3138 d,0,7751.0,-15.339722222222221,32.29583335917,92.73858655925655,
1031,HD 125595 b,0,51683.0,-39.60611111111111,215.34583350561,110.30312423359761,27.4
1032,Kepler-492 b,0,70919.0,42.53777777777778,295.49583356973,112.1546420574508,
1033,Kepler-424 b,0,71669.0,48.577222222222225,298.62083357222997,117.51806022722464,661.72
1034,Kepler-424 c,0,71669.0,48.577222222222225,298.62083357222997,117.51806022722464,661.72
1035,Kepler-867 b,0,68948.0,51.25,287.28333356316,38.37141189300365,
1036,Kepler-236 c,0,68127.0,39.89805555555556,283.86250022709,39.92442362935153,293.01
1037,Kepler-236 b,0,68127.0,39.89805555555556,283.86250022709,39.92442362935153,293.01
1038,Kepler-814 b,0,68379.0,48.431666666666665,284.91250022792997,98.08528048641804,
1039,Kepler-231 c,0,70553.0,50.531666666666666,293.97083356851,141.22412942151638,280.31
1040,Kepler-231 b,0,70553.0,50.531666666666666,293.97083356851,141.22412942151638,280.31
1041,Kepler-718 b,0,71895.0,43.50361111111111,299.56250023965,61.73912735371637,
1042,Oph 11 B,0,58945.0,-23.91277777777778,245.60416686314997,47.79337611364583,145.0
1043,CoRoT-14 b,0,24822.0,-4.463888888888889,103.42500008273998,71.79619732075238,1340.0
1044,Kepler-497 b,0,69784.0,38.92805555555555,290.76666689928,54.09435441972269,
1045,Kepler-332 b,0,68799.0,47.41361111111111,286.66250022932996,63.72869994765797,379.55
1046,Kepler-332 c,0,68799.0,47.41361111111111,286.66250022932996,63.72869994765797,379.55
1047,Kepler-332 d,0,68799.0,47.41361111111111,286.66250022932996,63.72869994765797,379.55
1048,HD 39392 b,0,21199.0,22.072222222222223,88.32916673733,40.27385789912499,
1049,Kepler-788 b,0,69600.0,38.54,290.000000232,51.2591326490751,
1050,WASP-75 b,0,82173.0,-9.324444444444445,342.38750027390995,140.16074819828825,260.0
1051,HD 221585 b,0,84774.0,63.15555555555555,353.22500028257997,47.58075190278562,
1052,Gliese 163 b,0,14955.6635,-52.62685972222222,62.31526463318554,149.19247063012023,15.0
1053,Gliese 163 c,0,14955.6635,-52.62685972222222,62.31526463318554,149.19247063012023,15.0
1054,Gliese 163 d,0,14955.6635,-52.62685972222222,62.31526463318554,149.19247063012023,15.0
1055,Kepler-291 b,0,69099.0,42.43722222222222,287.91250023032995,111.9387220859374,1899.9
1056,Kepler-291 c,0,69099.0,42.43722222222222,287.91250023032995,111.9387220859374,1899.9
1057,Kepler-898 b,0,68780.0,46.87083333333334,286.5833335626,56.72633198817424,
1058,KELT-15 b,0,28179.601,-51.87956944444444,117.41500426059865,110.9300184509965,291.0
1059,Kepler-100 c,0,69932.0,41.99,291.38333356644,101.52459003677897,296.6
1060,Kepler-100 b,0,69932.0,41.99,291.38333356644,101.52459003677897,296.6
1061,Kepler-100 d,0,69932.0,41.99,291.38333356644,101.52459003677897,296.6
1062,Kepler-406 b,0,70044.0,44.96805555555556,291.85000023348,100.3902784144472,353.6
1063,Kepler-406 c,0,70044.0,44.96805555555556,291.85000023348,100.3902784144472,353.6
1064,Kepler-24 c,0,69699.0,38.343611111111116,290.41250023233,111.40782007456016,1462.04
1065,Kepler-24 b,0,69699.0,38.343611111111116,290.41250023233,111.40782007456016,1462.04
1066,Kepler-24 e,0,69699.0,38.343611111111116,290.41250023233,111.40782007456016,1462.04
1067,Kepler-24 d,0,69699.0,38.343611111111116,290.41250023233,111.40782007456016,1462.04
1068,Kepler-1643 b,0,72103.0,44.75111111111111,300.42916690700997,63.1140139133433,
1069,Kepler-1293 b,0,69606.0,48.33583333333333,290.02500023202,117.40386438380828,
1070,Kepler-1410 b,0,69722.0,38.743611111111115,290.50833356574,71.63290529813732,
1071,HD 188015 A b,2,71524.0,28.10027777777778,298.01666690508,141.56095802954573,52.6
1072,Kepler-970 b,0,69510.0,40.70861111111111,289.62500023169997,16.676556830717697,
1073,WASP-54 b,0,49309.0,0.12805555555555556,205.45416683103,140.4982115851305,200.0
1074,Kepler-536 b,0,71457.0,49.63722222222222,297.73750023818997,144.1421347018496,
1075,HD 108341 b,0,44851.38999,-70.57702630555555,186.88079177450462,106.9308119718096,49.4
1076,Kepler-895 b,0,69430.0,51.40888888888889,289.29166689809995,63.85952737733403,
1077,EPIC 201613023 b,0,41566.089,2.2448833333333336,173.19203763855361,98.33342491427021,294.0
1078,Kepler-1510 b,0,71750.0,48.257777777777775,298.95833357249995,137.74402147298866,
1079,Kepler-172 b,0,68008.0,41.82166666666667,283.36666689336,79.95888621595958,901.77
1080,Kepler-172 c,0,68008.0,41.82166666666667,283.36666689336,79.95888621595958,901.77
1081,Kepler-172 d,0,68008.0,41.82166666666667,283.36666689336,79.95888621595958,901.77
1082,Kepler-172 e,0,68008.0,41.82166666666667,283.36666689336,79.95888621595958,901.77
1083,OGLE-2013-BLG-1761L b,0,64418.0,-27.895277777777775,268.40833354806,146.59734607681784,6900.0
1084,Kepler-1321 b,0,70687.0,46.64083333333333,294.52916690229,105.45626150399019,
1085,Kepler-1321 c,0,70687.0,46.64083333333333,294.52916690229,105.45626150399019,
1086,Kepler-212 c,0,69028.0,43.14138888888889,287.61666689675997,94.89743106761846,726.97
1087,Kepler-212 b,0,69028.0,43.14138888888889,287.61666689675997,94.89743106761846,726.97
1088,Kepler-1189 b,0,71622.0,47.946666666666665,298.42500023874,85.91344565565903,
1089,Kepler-1476 b,0,68288.0,43.99,284.53333356096,25.001321525891846,
1090,HD 88133 b,0,36607.0,18.186666666666667,152.52916678869,81.01447348234981,74.5
1091,WASP-46 b,0,76497.0,-54.12833333333333,318.73750025499,20.772373050319015,
1092,Kepler-946 b,0,72223.0,44.028888888888886,300.92916690741,106.99071310031154,
1093,HD 102329 b,0,42406.0,3.4741666666666666,176.69166680802,107.53943689355194,158.0
1094,alf Tau b,2,16555.2,16.50975,68.980000055184,69.04650015055952,20.43
1095,Kepler-1623 b,0,70580.0,39.55611111111111,294.0833335686,73.98295084791704,
1096,HIP 91258 b,0,67013.15422,61.702503444444446,279.2214761400438,95.14805398366326,44.9
1097,Kepler-356 c,0,70181.0,37.68277777777777,292.42083356727,110.33390021808644,672.47
1098,Kepler-356 b,0,70181.0,37.68277777777777,292.42083356727,110.33390021808644,672.47
1099,Kepler-187 c,0,71951.0,44.08916666666667,299.79583357317,17.734721225990093,1106.61
1100,Kepler-187 b,0,71951.0,44.08916666666667,299.79583357317,17.734721225990093,1106.61
1101,Kepler-1429 b,0,68488.0,49.044999999999995,285.36666689495996,99.53501345943575,
1102,Kepler-1503 b,0,70495.0,42.806666666666665,293.72916690165,116.08575175055161,
1103,Kepler-1614 b,0,68369.0,49.77583333333333,284.87083356123,57.934250940097336,
1104,WASP-37 b,0,53267.0,1.065,221.94583351088997,87.06441032494119,338.0
1105,Kepler-561 b,0,70499.0,45.10722222222223,293.74583356833,45.272086802773,
1106,Kepler-561 c,0,70499.0,45.10722222222223,293.74583356833,45.272086802773,
1107,Kepler-7 b,0,69260.0,41.08972222222222,288.58333356419996,88.7487989963801,
1108,HD 95127 b,0,39575.08667,43.81446730555555,164.89619459025027,86.61989457312981,327.0
1109,HAT-P-14 b,2,62428.0,38.242222222222225,260.11666687475997,112.24554275004746,205.0
1110,Kepler-1464 b,0,68937.0,38.75416666666667,287.23750022979,81.73025111059809,
1111,Kepler-1464 c,0,68937.0,38.75416666666667,287.23750022979,81.73025111059809,
1112,Kepler-1331 b,0,71298.0,41.224444444444444,297.07500023766,151.25798245230104,
1113,Kepler-340 c,0,71024.0,40.300555555555555,295.93333357008,10.521430654591073,806.0
1114,Kepler-340 b,0,71024.0,40.300555555555555,295.93333357008,10.521430654591073,806.0
1115,Kepler-1432 b,0,70926.0,49.82944444444445,295.52500023642,63.56187868120084,
1116,HD 102365 b,0,42391.0,-39.499722222222225,176.62916680797,102.52703476251327,9.24
1117,Kepler-623 b,0,71277.0,47.4775,296.98750023759,96.02422919413614,
1118,Kepler-1602 b,0,70459.0,40.427499999999995,293.57916690152996,18.347105007910994,
1119,HD 216770 b,0,82553.0,-25.34138888888889,343.97083360850996,135.99441734014968,38.0
1120,HD 106515 A b,0,44107.0,-6.7427777777777775,183.77916681368998,176.4566721049454,35.2
1121,EPIC 201577035 b,0,41309.27,1.6906361111111112,172.12195847103087,67.84106133431997,271.0
1122,Wolf 1061 b,0,59418.05803,-11.337410222222221,247.57524198972686,77.71918882355745,4.2922
1123,Wolf 1061 c,0,59418.05803,-11.337410222222221,247.57524198972686,77.71918882355745,4.2922
1124,Wolf 1061 d,0,59418.05803,-11.337410222222221,247.57524198972686,77.71918882355745,4.2922
1125,EPIC 211916756 b,0,31047.0,18.976666666666667,129.36250010349,25.84451382458742,
1126,KOI-314 b,0,69691.0,43.29277777777778,290.37916689896997,124.75377293128851,114.07
1127,KOI-314 c,0,69691.0,43.29277777777778,290.37916689896997,124.75377293128851,114.07
